StartDate,ExitDate,Title,Supervisor,BusinessUnit,EmployeeStatus,EmployeeType,PayZone,EmployeeClassificationType,TerminationType,TerminationDescription,DepartmentType,Division,DOB,State,JobFunctionDescription,GenderCode,LocationCode,RaceDesc,MaritalDesc,Performance Score,Current Employee Rating,Employee ID,Survey Date,Engagement Score,Satisfaction Score,Work-Life Balance Score,Training Date,Training Program Name,Training Type,Training Outcome,Location,Trainer,Training Duration(Days),Training Cost,Attrition
2019-08-27,2023-05-10,Area Sales Manager,Jordan Vega,MSC,Active,Full-Time,Zone B,Temporary,Voluntary,Fund nor half early miss follow.,Sales,Field Operations,1988-07-06,IN,Technician,Male,38740,Other,Married,Fully Meets,2,3506,2023-06-27,2,2,3,2023-05-21,Leadership Development,Internal,Completed,Deleonport,Jonathan Peterson,1,781.81,True
2021-02-25,2023-04-07,Area Sales Manager,John Miller,TNS,Active,Full-Time,Zone A,Full-Time,Retirement,Line later deal stand sometimes too mind.,Sales,Project Management - Con,1973-03-24,CA,Manager,Male,9437,White,Single,Fully Meets,4,3507,2023-03-31,2,5,2,2023-05-25,Project Management,Internal,Passed,Loriberg,Michael Copeland,4,651.77,True
2021-07-13,,Area Sales Manager,Trevor Adkins,CCDR,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Aerial,1942-05-26,OR,Laborer,Male,9385,Asian,Single,Fully Meets,5,3508,2023-04-17,1,5,4,2023-04-04,Communication Skills,External,Completed,South Michael,Ashley Contreras,1,568.22,False
2021-04-14,,Area Sales Manager,Marcus Hunt,BPC,Active,Part-Time,Zone C,Full-Time,Unk,,Sales,General - Sga,1977-11-04,KY,Project Controls,Female,75993,Black,Married,Fully Meets,2,3509,2022-12-03,4,5,2,2023-03-04,Leadership Development,External,Completed,Diamondchester,William Smith,4,612.1,False
2020-02-10,,Area Sales Manager,Jennifer King,PYZ,Active,Part-Time,Zone A,Full-Time,Unk,,Sales,General - Con,1956-10-17,KY,Laborer,Female,65329,Hispanic,Married,Fully Meets,2,3510,2022-08-22,2,4,3,2022-10-27,Technical Skills,External,Completed,Stevensside,Donna Diaz,4,473.23,False
2021-08-17,2021-12-31,Area Sales Manager,Shawn Dudley,WBL,Active,Part-Time,Zone B,Full-Time,Resignation,Tell paper every.,Sales,Finance & Accounting,1997-02-18,KY,Director,Female,41111,Asian,Divorced,Fully Meets,4,3511,2023-05-11,5,4,5,2023-04-07,Technical Skills,Internal,Completed,Anthonyville,Juan Peck,3,344.44,True
2023-04-17,2023-06-22,Area Sales Manager,Lindsay Chang,NEL,Future Start,Contract,Zone C,Temporary,Voluntary,Why sport must page bad.,Sales,Yard (Material Handling),1996-10-25,TX,Coordinator,Female,58860,Black,Single,Fully Meets,2,3512,2023-02-20,5,1,3,2022-11-25,Communication Skills,Internal,Failed,Bryantport,Sharon Miller,2,206.44,True
2022-09-02,2023-05-24,Area Sales Manager,Sharon Ruiz,PL,Future Start,Contract,Zone C,Temporary,Involuntary,Something sense information final building.,Sales,General - Con,1959-11-13,TX,Laborer,Male,93051,Other,Married,Fully Meets,5,3513,2023-05-11,4,1,3,2023-06-03,Communication Skills,External,Completed,East Adam,Katie Harrington,1,599.0,True
2020-04-15,,Area Sales Manager,April Randolph,BPC,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Wireline Construction,1958-01-03,TX,Manager,Male,17419,Asian,Married,Fully Meets,1,3514,2022-08-25,2,1,1,2023-02-21,Leadership Development,Internal,Incomplete,West Adam,Jimmy Lucero,3,975.46,False
2022-03-09,2022-12-10,Area Sales Manager,Mary Reilly,CCDR,Future Start,Part-Time,Zone A,Part-Time,Retirement,School see rest firm I.,Sales,Finance & Accounting,1997-04-29,CO,Controller,Male,59593,White,Single,Fully Meets,4,3515,2023-07-03,3,5,5,2023-02-04,Customer Service,Internal,Completed,West Keith,Elizabeth Cook,1,143.96,True
2022-04-07,2023-01-22,Area Sales Manager,Eric Goodman,SVG,Active,Contract,Zone B,Part-Time,Retirement,Source doctor rock group this.,Sales,Project Management - Con,1988-06-25,CO,Coordinator,Male,96350,Asian,Divorced,Fully Meets,5,3516,2022-11-15,2,3,5,2023-06-22,Technical Skills,Internal,Incomplete,Lake Stephen,Gregory Kramer,1,570.42,True
2020-02-19,,Area Sales Manager,Caleb Schneider,EW,Active,Part-Time,Zone A,Part-Time,Unk,,Sales,Splicing,1942-01-04,IN,Splicer,Male,44469,Hispanic,Widowed,Fully Meets,4,3517,2023-01-01,4,1,1,2022-09-17,Technical Skills,Internal,Failed,Hillberg,Mr. Frederick Fuentes,3,391.31,False
2021-04-10,2022-07-04,Area Sales Manager,Cheryl Henry,MSC,Active,Contract,Zone B,Part-Time,Involuntary,Little imagine career he produce program.,Sales,General - Eng,1969-05-24,CA,Coordinator,Female,13249,Hispanic,Married,Fully Meets,2,3518,2023-05-13,4,2,5,2023-06-27,Customer Service,Internal,Completed,Port Vanessafort,Michael Parker,3,826.58,True
2021-12-19,2022-03-02,Area Sales Manager,Dan Hernandez,TNS,Active,Part-Time,Zone C,Temporary,Resignation,Your very trip successful memory to while out.,Sales,Aerial,1951-03-28,CA,Groundman,Male,17123,Hispanic,Widowed,Fully Meets,2,3519,2023-06-10,1,3,4,2022-12-11,Leadership Development,External,Incomplete,Deborahshire,Patrick Reeves,4,930.69,True
2020-12-13,2023-01-13,Area Sales Manager,Teresa Daniel,TNS,Active,Full-Time,Zone C,Temporary,Involuntary,Red some option.,Sales,Project Management - Con,1963-03-01,ND,Manager,Female,18983,Black,Divorced,Fully Meets,1,3520,2022-09-17,5,1,1,2022-09-11,Customer Service,External,Incomplete,North Anthonybury,Robin Sims,1,607.93,True
2019-02-26,,Area Sales Manager,Melissa Decker,WBL,Active,Contract,Zone C,Part-Time,Unk,,Sales,General - Con,1949-04-16,KY,Electrician,Female,51795,Asian,Divorced,Fully Meets,4,3521,2022-09-19,1,3,3,2023-02-28,Communication Skills,Internal,Incomplete,West Travis,Lindsay Matthews,5,723.5,False
2020-03-02,,Area Sales Manager,Michael Nguyen,BPC,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Splicing,1983-10-12,KY,Splicer,Female,34369,Other,Single,Fully Meets,1,3522,2023-07-14,1,5,4,2023-05-05,Communication Skills,External,Completed,Gonzalesberg,Joe Gonzalez,5,394.04,False
2021-06-25,2022-08-25,Area Sales Manager,Tony Mcconnell,CCDR,Active,Full-Time,Zone A,Temporary,Resignation,Theory grow future week house.,Sales,General - Con,1978-12-19,KY,Laborer,Female,23092,Other,Single,Fully Meets,2,3523,2023-02-27,3,2,3,2023-07-10,Leadership Development,External,Incomplete,South William,Felicia Berg,2,451.18,True
2021-07-26,2022-05-04,Area Sales Manager,Adam Gibson,EW,Future Start,Contract,Zone B,Full-Time,Resignation,Inside week also so.,Sales,Field Operations,1999-11-11,TX,Laborer,Male,6074,Asian,Divorced,Fully Meets,2,3524,2023-05-19,3,2,4,2023-01-02,Communication Skills,Internal,Completed,Wilsonmouth,Jessica Vazquez,5,124.65,True
2022-07-03,2023-01-10,Area Sales Manager,Stephanie Duke,MSC,Future Start,Contract,Zone B,Temporary,Retirement,Surface vote old picture.,Sales,General - Con,1967-01-29,TX,Foreman,Male,72264,Hispanic,Single,Fully Meets,2,3525,2023-02-01,1,2,1,2022-10-09,Leadership Development,External,Incomplete,East Michaelburgh,Tara Christensen,4,237.75,True
2022-09-15,,Area Sales Manager,Paige Flores MD,NEL,Active,Full-Time,Zone B,Full-Time,Unk,,Sales,General - Con,1948-05-30,TX,Foreman,Male,28282,White,Widowed,Fully Meets,4,3526,2023-01-28,1,5,3,2022-10-15,Customer Service,Internal,Passed,Thompsonton,Denise Wilkerson,2,360.5,False
2020-05-01,2021-02-25,Area Sales Manager,Hannah Snyder,PL,Active,Full-Time,Zone B,Temporary,Retirement,Especially thing recognize year fine shoulder.,Sales,Aerial,1974-10-15,CO,Lineman,Male,46645,Black,Married,Fully Meets,1,3527,2023-02-27,1,3,2,2023-01-06,Project Management,Internal,Failed,Berryland,Scott Richardson,4,396.28,True
2022-10-13,,Area Sales Manager,William Ayala,PYZ,Active,Full-Time,Zone C,Part-Time,Unk,,Sales,Finance & Accounting,1991-12-13,CO,Accounting,Male,10790,Hispanic,Widowed,Fully Meets,2,3528,2023-05-27,5,2,2,2023-03-02,Technical Skills,External,Passed,Port Williamville,Joseph Phillips,1,465.96,False
2020-01-03,2020-08-24,Area Sales Manager,Samuel Moore,SVG,Active,Part-Time,Zone C,Full-Time,Voluntary,Camera spring color about energy provide claim.,Sales,Field Operations,1994-06-18,IN,Top Hand,Male,67282,Hispanic,Single,Fully Meets,2,3529,2023-07-15,2,3,4,2022-09-04,Project Management,Internal,Incomplete,South Andretown,Julie Hoffman,1,515.56,True
2019-11-13,,Area Sales Manager,Jenna Weaver,TNS,Active,Full-Time,Zone B,Part-Time,Unk,,Sales,Field Operations,1993-06-16,CA,Tower Hand,Female,62321,Black,Widowed,Fully Meets,2,3530,2022-11-27,1,2,5,2023-01-18,Customer Service,External,Passed,Emilyside,Christopher Gonzalez,2,496.85,False
2023-06-17,,Area Sales Manager,Dylan Blake,WBL,Active,Full-Time,Zone C,Full-Time,Unk,,Sales,Project Management - Con,1943-05-18,CA,Project Manager,Male,18409,Black,Divorced,Fully Meets,1,3531,2023-02-24,2,4,4,2022-11-30,Leadership Development,External,Completed,Dannybury,Kristen Harris,3,629.46,False
2021-10-14,,Area Sales Manager,Monique Anderson,EW,Active,Part-Time,Zone B,Full-Time,Unk,,IT/IS,Wireless,1966-11-27,OR,Technician,Female,40306,Black,Widowed,Fully Meets,1,3532,2022-10-08,2,2,5,2023-05-02,Technical Skills,Internal,Failed,Michaelhaven,Scott Anderson,2,771.61,False
2021-06-01,2023-07-16,Area Sales Manager,Kelsey Gibson,MSC,Active,Contract,Zone B,Full-Time,Voluntary,Pass language out side age evidence.,Sales,General - Sga,1966-11-12,ND,Administrator,Male,65183,White,Married,Fully Meets,2,3533,2023-01-08,2,5,2,2023-05-11,Leadership Development,Internal,Completed,North Janet,Jamie Dougherty,4,418.4,True
2018-09-14,,Area Sales Manager,Sonia Diaz,TNS,Active,Full-Time,Zone A,Full-Time,Unk,,Sales,Engineers,1959-08-16,KY,Engineer,Female,97002,Asian,Single,Fully Meets,4,3534,2023-04-14,4,3,2,2023-05-21,Customer Service,Internal,Completed,Jacksonbury,Kathleen Bailey,3,900.96,False
2018-12-11,2022-06-02,Area Sales Manager,Brian Morton,PYZ,Active,Full-Time,Zone A,Temporary,Retirement,Popular west moment natural step activity.,Sales,Fielders,1994-02-02,KY,Engineer,Female,29811,Black,Single,Fully Meets,4,3535,2022-11-01,1,5,1,2023-06-25,Technical Skills,External,Incomplete,Derrickview,Katherine Valentine,1,936.96,True
2022-08-06,,Area Sales Manager,Thomas Holmes,WBL,Active,Contract,Zone C,Temporary,Unk,,Sales,General - Sga,1989-01-02,GA,Administrative,Female,89169,Black,Single,Fully Meets,2,3536,2022-10-09,1,2,4,2022-11-23,Leadership Development,External,Passed,New Jamesstad,Marissa Dean,5,269.03,False
2022-05-28,2023-02-24,Area Sales Manager,Dawn Perez,NEL,Future Start,Contract,Zone C,Part-Time,Retirement,Manager lead both sing.,Sales,Field Operations,1954-07-11,TX,Foreman,Male,63882,Hispanic,Married,Fully Meets,2,3537,2022-09-09,4,2,5,2023-02-06,Leadership Development,Internal,Completed,Griffintown,Janice Leblanc,4,853.77,True
2019-06-16,2022-03-05,Area Sales Manager,Diane Parker,PL,Future Start,Part-Time,Zone C,Part-Time,Resignation,And after why station much cell low.,Sales,Fielders,1959-08-29,TX,Engineer,Male,62328,Asian,Widowed,Fully Meets,2,3538,2023-04-20,1,5,4,2022-10-06,Technical Skills,Internal,Failed,East Crystal,Joshua Mcguire,4,141.07,True
2019-12-08,,Area Sales Manager,John Johnson,BPC,Active,Full-Time,Zone C,Temporary,Unk,,Sales,General - Con,1983-11-27,CO,Foreman,Male,74448,Hispanic,Single,Fully Meets,5,3539,2023-02-06,3,3,4,2023-03-17,Project Management,External,Failed,Brandtchester,Justin Adams,4,234.77,False
2020-03-12,2022-10-09,Area Sales Manager,Dakota Robinson,CCDR,Active,Full-Time,Zone B,Part-Time,Retirement,American rule surface very figure.,Sales,Splicing,1983-06-09,CO,Supervisor,Male,18721,White,Widowed,Exceeds,4,3540,2023-06-25,2,2,3,2022-10-26,Communication Skills,External,Incomplete,West Josephmouth,Kristin Rodriguez,2,903.46,True
2020-04-06,2023-07-24,Area Sales Manager,Melanie Garcia,SVG,Active,Full-Time,Zone B,Full-Time,Involuntary,Read stand western white article campaign dog.,Sales,Field Operations,1991-10-27,IN,Technician,Male,78938,Black,Married,Exceeds,2,3541,2022-11-28,1,3,3,2023-05-22,Customer Service,External,Passed,East Timothy,Ronald Butler,4,380.3,True
2023-04-15,,Area Sales Manager,Amanda Knight,EW,Active,Contract,Zone A,Temporary,Unk,,Sales,Field Operations,1948-03-01,IN,Manager,Male,45456,White,Married,Needs Improvement,1,3542,2022-10-18,2,3,4,2022-08-22,Project Management,Internal,Failed,New Tyler,Jessica Lopez,4,511.42,False
2020-11-10,,Area Sales Manager,Kimberly Cardenas,MSC,Active,Part-Time,Zone A,Temporary,Unk,,Sales,General - Con,1981-02-18,CA,Laborer,Female,45509,Black,Single,Fully Meets,2,3543,2023-02-11,4,5,5,2023-05-21,Communication Skills,External,Passed,Charlesville,Brett Turner IV,4,171.03,False
2023-06-29,2023-07-09,Area Sales Manager,Laura Salinas,TNS,Active,Contract,Zone A,Temporary,Retirement,Political likely land country.,Sales,Aerial,2000-09-16,CA,Foreman,Male,13902,Asian,Single,Fully Meets,2,3544,2022-09-14,3,5,3,2023-05-02,Leadership Development,External,Passed,Rayborough,Mrs. Nicole Simon,3,842.93,True
2022-03-07,,Area Sales Manager,Andres Jones,EW,Active,Full-Time,Zone C,Temporary,Unk,,IT/IS,Field Operations,1943-01-28,OR,Locator,Female,9733,Black,Widowed,Fully Meets,1,3545,2023-05-27,2,5,2,2023-05-04,Customer Service,External,Incomplete,Lopezbury,Monica Jimenez,5,581.12,False
2021-07-31,2023-01-27,Area Sales Manager,Jeffrey Huffman,CCDR,Active,Full-Time,Zone B,Part-Time,Voluntary,Baby million million soldier.,Sales,General - Con,1980-07-14,ND,Foreman,Male,35786,Hispanic,Widowed,Exceeds,1,3546,2023-05-10,2,5,5,2022-11-21,Project Management,External,Passed,New Faith,Stephanie Horton,4,426.45,True
2022-01-20,,Area Sales Manager,Sara Edwards,BPC,Active,Contract,Zone B,Full-Time,Unk,,Sales,Project Management - Eng,1947-03-25,KY,Supervisor,Female,1919,Other,Married,Needs Improvement,2,3547,2022-12-24,2,4,2,2023-04-24,Technical Skills,External,Failed,Port Robertbury,Timothy Black,4,805.05,False
2021-07-11,2022-10-10,Area Sales Manager,Stephen Garcia,WBL,Active,Part-Time,Zone A,Full-Time,Resignation,Bit reveal forget the.,Sales,General - Con,1964-01-25,KY,Technician,Female,40135,White,Single,Fully Meets,1,3548,2022-10-06,5,5,3,2022-08-16,Leadership Development,External,Passed,Lake Tinamouth,Corey Hernandez,3,368.8,True
2018-10-15,2020-10-18,Area Sales Manager,Tracy Castro MD,TNS,Active,Full-Time,Zone C,Full-Time,Retirement,Fact southern recognize themselves type mean.,Sales,Field Operations,1955-03-17,GA,Technician,Female,72975,Black,Divorced,Fully Meets,2,3549,2023-04-19,1,4,1,2022-11-02,Communication Skills,External,Failed,Claudiashire,John Gutierrez DDS,5,788.67,True
2021-11-26,2022-10-14,Area Sales Manager,Jennifer Hicks,SVG,Future Start,Part-Time,Zone C,Temporary,Resignation,Will person decade Republican.,Sales,Wireline Construction,1988-03-26,TX,Billing,Male,57754,White,Divorced,Fully Meets,1,3550,2023-01-23,3,5,4,2023-04-09,Project Management,Internal,Completed,New Bonnie,Lisa Gibbs,4,363.11,True
2018-08-11,,Area Sales Manager,Victoria Bailey,PYZ,Active,Part-Time,Zone C,Part-Time,Unk,,Sales,Engineers,1954-07-04,TX,Engineer,Male,81142,Black,Married,Needs Improvement,4,3551,2023-06-03,4,4,3,2022-10-27,Communication Skills,External,Incomplete,Danielfort,Jesus Daniel,1,570.13,False
2020-02-16,2020-06-03,Area Sales Manager,Maria Chan,PL,Active,Full-Time,Zone B,Full-Time,Retirement,Stand possible truth bank on meet daughter.,Sales,Field Operations,1942-08-11,CO,Foreman,Male,28714,White,Single,Needs Improvement,1,3552,2022-10-14,3,4,2,2022-11-26,Leadership Development,External,Failed,Charlottebury,John Miller,4,480.87,True
2020-01-20,,Area Sales Manager,Regina Martinez,NEL,Active,Contract,Zone C,Temporary,Unk,,Sales,Field Operations,1949-05-07,CO,Foreman,Male,50379,Black,Divorced,Fully Meets,4,3553,2022-10-30,4,2,4,2022-12-11,Project Management,Internal,Incomplete,West David,Christopher Curtis,5,689.48,False
2019-03-31,,Area Sales Manager,Tonya Martin,MSC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,People Services,1958-10-14,IN,Cpo,Male,78385,Asian,Widowed,Fully Meets,1,3554,2023-06-07,2,1,2,2023-06-05,Project Management,Internal,Completed,Carsonmouth,Collin Santiago,4,283.33,False
2023-01-06,2023-05-07,Area Sales Manager,Daniel Wolf,EW,Active,Full-Time,Zone C,Temporary,Resignation,Choose list of all nor stock.,Sales,General - Eng,1988-01-11,IN,Drafter,Female,48104,Hispanic,Widowed,Fully Meets,4,3555,2023-01-13,2,5,1,2023-03-04,Leadership Development,External,Passed,Nashview,Darlene Vega,4,566.12,True
2019-07-18,2020-01-15,Area Sales Manager,Sarah Petersen,CCDR,Active,Full-Time,Zone B,Temporary,Retirement,Community material much behind.,Sales,Wireline Construction,1961-06-16,CA,Vp,Male,86009,White,Single,Exceeds,2,3556,2023-06-11,2,2,3,2023-02-11,Customer Service,Internal,Incomplete,Christinastad,Mandy Morrison,1,513.92,True
2019-02-13,,Area Sales Manager,Victoria Christian DDS,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Sales,Field Operations,1960-06-06,MA,Operator,Male,68837,Other,Single,Fully Meets,2,3557,2023-04-20,4,5,2,2023-02-04,Project Management,External,Failed,East Cherylmouth,Melissa Oliver,1,210.38,False
2018-12-30,,Production Technician I,Erin Moore,MSC,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Yard (Material Handling),1959-06-04,MA,Manager,Female,2145,Black,Single,Fully Meets,1,3558,2022-10-05,2,5,3,2023-07-18,Technical Skills,Internal,Completed,Lake Markberg,Cassandra Bell,1,941.54,False
2019-11-06,2020-09-06,Production Technician I,Andrea Gutierrez,NEL,Active,Part-Time,Zone C,Full-Time,Retirement,Age approach seek person across yes care.,Production       ,Field Operations,1991-11-18,MA,Assistant,Male,1960,White,Single,Fully Meets,2,3559,2022-12-27,3,2,1,2022-11-30,Project Management,External,Failed,West Michelletown,John Allen,2,959.81,True
2022-06-01,,Production Technician I,Wanda Ross DDS,MSC,Active,Contract,Zone C,Full-Time,Unk,,Production       ,Field Operations,1954-02-18,MA,Technician,Female,2127,Asian,Divorced,Exceeds,4,3560,2023-01-09,2,4,5,2023-05-22,Technical Skills,External,Passed,East Jenna,Rebecca Welch,1,738.92,False
2023-03-28,,Production Technician II,Steven King,BPC,Active,Part-Time,Zone C,Temporary,Unk,,Production       ,General - Con,1959-01-31,MA,Technician,Female,2171,White,Married,Fully Meets,5,3561,2022-11-20,2,1,5,2022-09-07,Technical Skills,External,Failed,Lake Johnstad,Samuel Lynch,5,445.04,False
2019-05-21,2023-01-05,Production Technician I,Stephen Rodriguez,CCDR,Future Start,Contract,Zone B,Full-Time,Retirement,Whom summer common produce despite follow.,Production       ,Shop (Fleet),1954-04-09,MA,Manager,Female,1821,Other,Single,Exceeds,2,3562,2022-11-27,2,1,3,2023-01-02,Project Management,External,Failed,West William,Jason Gallegos,3,808.05,True
2019-01-01,,Production Technician I,Patricia Carter,WBL,Active,Contract,Zone B,Full-Time,Unk,,Production       ,Field Operations,1946-10-15,MA,Driver,Male,2148,Black,Widowed,PIP,4,3563,2023-01-31,4,1,3,2023-04-06,Leadership Development,External,Passed,Lake Tammyborough,Samantha Fisher,4,886.9,False
2019-01-26,2020-12-02,Production Technician II,Diana Johnson,SVG,Voluntarily Terminated,Full-Time,Zone C,Temporary,Resignation,Week degree party available measure.,Production       ,Aerial,1994-11-07,MA,Lineman,Female,2122,White,Divorced,Fully Meets,1,3564,2023-03-12,4,4,3,2022-12-10,Technical Skills,External,Incomplete,North Richard,Kimberly Thomas,4,106.14,True
2021-09-11,,Production Technician I,Diana Good,WBL,Active,Part-Time,Zone B,Full-Time,Unk,,Production       ,General - Con,1968-05-10,MA,Lineman,Male,1887,Other,Divorced,Fully Meets,4,3565,2022-09-29,5,5,5,2023-05-06,Project Management,External,Passed,Courtneymouth,Samantha Nichols,4,684.35,False
2021-09-26,,Production Technician II,Desiree Stephens,PL,Active,Part-Time,Zone A,Part-Time,Unk,,Production       ,Aerial,1963-10-05,MA,Lineman,Male,1460,Black,Single,Fully Meets,2,3566,2023-01-27,1,2,3,2022-09-05,Communication Skills,Internal,Failed,Jordanborough,John Gamble,2,578.81,False
2023-03-04,,Production Technician I,Debra Garcia,EW,Active,Full-Time,Zone C,Full-Time,Unk,,Production       ,General - Sga,1966-09-02,MA,Technician,Male,2747,Asian,Widowed,Fully Meets,4,3567,2023-08-04,2,3,2,2023-06-09,Customer Service,Internal,Completed,Sierraton,April Wilson,5,764.51,False
2023-07-11,2023-07-29,Production Technician I,Susan Brown,EW,Voluntarily Terminated,Full-Time,Zone B,Part-Time,Involuntary,Couple really very hear.,Production       ,Field Operations,1974-12-08,MA,Foreman,Male,2478,Asian,Divorced,Fully Meets,2,3568,2023-02-07,2,4,1,2022-08-23,Project Management,Internal,Incomplete,Frenchside,Anthony Nixon,2,201.76,True
2019-02-09,2020-08-28,Production Technician I,Margaret Hampton,MSC,Active,Part-Time,Zone B,Temporary,Involuntary,Trial little must kitchen recently.,Production       ,Catv,1995-07-19,MA,Supervisor,Female,2763,Hispanic,Divorced,Fully Meets,2,3569,2022-12-24,1,3,5,2022-11-09,Technical Skills,External,Incomplete,Fernandezborough,Rachel Foster,4,730.04,True
